,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
17065073,17065073,2021-08-04 07:59:03.957443+00:00,x,y,2021-08-23 05:00:00+00:00,2021-08-23 06:55:00+00:00,beta,True,20.0,0,b-1,17065073,6550.0
2636603,2636603,2021-03-05 05:20:21.908842+00:00,x,y,2021-03-16 05:00:00+00:00,2021-03-16 07:00:00+00:00,alpha,True,35.0,1,a-1,2636603,8027.0
1010154,1010154,2021-01-29 09:06:56.331137+00:00,x,y,2021-02-19 11:00:00+00:00,2021-02-19 13:00:00+00:00,gamma,True,32.0,1,c-4,1010154,9405.0
526619,526619,2021-01-15 20:43:05.172056+00:00,x,y,2021-02-01 05:00:00+00:00,2021-02-01 07:00:00+00:00,gamma,True,32.0,1,c-2,526619,9150.0
10549429,10549429,2021-06-20 09:54:54.314821+00:00,x,y,2021-07-12 17:00:00+00:00,2021-07-12 18:59:00+00:00,gamma,True,20.0,2,c-6,10549429,7620.0
12185972,12185972,2021-07-01 14:42:53.600212+00:00,x,y,2021-07-05 04:00:00+00:00,2021-07-05 06:00:00+00:00,alpha,True,15.0,1,a-1,12185972,11245.0
1455123,1455123,2021-02-09 10:23:52.113915+00:00,x,y,2021-02-10 16:00:00+00:00,2021-02-10 18:10:00+00:00,alpha,True,20.0,1,a-7,1455123,9799.0
11480356,11480356,2021-06-27 11:48:57.666439+00:00,x,y,2021-07-04 17:00:00+00:00,2021-07-04 18:59:00+00:00,gamma,True,20.0,2,c-6,11480356,13050.0
14363167,14363167,2021-07-14 05:55:44.734185+00:00,x,y,2021-07-19 07:00:00+00:00,2021-07-19 09:00:00+00:00,alpha,True,15.0,1,a-5,14363167,12945.0
3671648,3671648,2021-03-22 09:42:53.188509+00:00,x,y,2021-03-23 14:00:00+00:00,2021-03-23 15:55:00+00:00,beta,True,40.0,0,b-9,3671648,17132.0
10775163,10775163,2021-06-22 07:01:33.392569+00:00,x,y,2021-07-01 13:00:00+00:00,2021-07-01 15:00:00+00:00,alpha,True,35.0,1,a-9,10775163,11072.0
11930624,11930624,2021-06-30 06:57:52.419873+00:00,x,y,2021-07-09 05:00:00+00:00,2021-07-09 07:00:00+00:00,alpha,True,15.0,1,a-1,11930624,7900.0
8759058,8759058,2021-06-04 23:14:19.888798+00:00,x,y,2021-06-23 05:00:00+00:00,2021-06-23 07:00:00+00:00,gamma,True,20.0,2,c-2,8759058,11900.0
7226286,7226286,2021-05-19 17:39:01.629996+00:00,x,y,2021-05-24 11:00:00+00:00,2021-05-24 13:00:00+00:00,gamma,True,20.0,1,c-4,7226286,8025.0
20401798,20401798,2021-08-22 03:05:31.940975+00:00,x,y,2021-08-29 13:00:00+00:00,2021-08-29 15:00:00+00:00,alpha,True,20.0,1,a-9,20401798,10545.0
8111324,8111324,2021-05-30 10:05:41.931848+00:00,x,y,2021-06-18 17:00:00+00:00,2021-06-18 18:59:00+00:00,gamma,True,20.0,2,c-6,8111324,11900.0
21136159,21136159,2021-08-26 21:13:38.968286+00:00,x,y,2021-08-31 11:00:00+00:00,2021-08-31 12:55:00+00:00,beta,True,40.0,0,b-69,21136159,13440.0
17731756,17731756,2021-08-08 11:35:48.141655+00:00,x,y,2021-08-08 13:00:00+00:00,2021-08-08 15:00:00+00:00,alpha,True,15.0,1,a-9,17731756,14945.0
203972,203972,2021-01-06 08:23:47.459115+00:00,x,y,2021-01-07 11:00:00+00:00,2021-01-07 13:00:00+00:00,gamma,True,32.0,1,c-4,203972,11670.0
21310296,21310296,2021-08-28 08:17:03.117453+00:00,x,y,2021-08-30 02:00:00+00:00,2021-08-30 03:55:00+00:00,beta,True,40.0,0,b-73,21310296,11300.0
19303360,19303360,2021-08-15 17:39:22.922980+00:00,x,y,2021-08-18 14:00:00+00:00,2021-08-18 16:00:00+00:00,gamma,True,20.0,2,c-4,19303360,9525.0
4366056,4366056,2021-04-07 15:29:56.089273+00:00,x,y,2021-04-18 05:00:00+00:00,2021-04-18 06:55:00+00:00,beta,True,20.0,0,b-1,4366056,8050.0
8023902,8023902,2021-05-29 11:58:10.735691+00:00,x,y,2021-06-22 05:00:00+00:00,2021-06-22 06:55:00+00:00,beta,True,20.0,0,b-1,8023902,7479.0
20329670,20329670,2021-08-21 13:49:33.389798+00:00,x,y,2021-09-03 14:00:00+00:00,2021-09-03 15:55:00+00:00,beta,True,20.0,0,b-9,20329670,6740.0
1056680,1056680,2021-01-30 13:02:56.359170+00:00,x,y,2021-02-03 05:00:00+00:00,2021-02-03 07:00:00+00:00,gamma,True,32.0,1,c-2,1056680,9150.0
14790445,14790445,2021-07-17 06:37:00.205092+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,35.0,1,a-23,14790445,12645.0
12933693,12933693,2021-07-05 12:36:23.652417+00:00,x,y,2021-07-29 13:00:00+00:00,2021-07-29 15:00:00+00:00,alpha,True,35.0,1,a-9,12933693,10545.0
5930443,5930443,2021-05-01 09:43:16.241197+00:00,x,y,2021-05-21 05:00:00+00:00,2021-05-21 07:00:00+00:00,alpha,True,15.0,1,a-1,5930443,8815.0
10237748,10237748,2021-06-17 16:05:39.643529+00:00,x,y,2021-06-20 04:00:00+00:00,2021-06-20 06:00:00+00:00,alpha,True,35.0,1,a-1,10237748,7124.0
1797035,1797035,2021-02-17 05:45:31.297061+00:00,x,y,2021-03-05 05:00:00+00:00,2021-03-05 06:55:00+00:00,beta,True,20.0,0,b-1,1797035,11494.0
13756015,13756015,2021-07-10 06:58:30.094675+00:00,x,y,2021-07-15 09:45:00+00:00,2021-07-15 11:45:00+00:00,gamma,True,20.0,2,c-2,13756015,14130.0
5347838,5347838,2021-04-23 14:17:57.677216+00:00,x,y,2021-05-12 05:00:00+00:00,2021-05-12 06:55:00+00:00,beta,True,20.0,0,b-1,5347838,6755.0
11337010,11337010,2021-06-26 10:40:09.789197+00:00,x,y,2021-10-24 16:00:00+00:00,2021-10-24 18:00:00+00:00,alpha,True,35.0,1,a-23,11337010,7124.0
12702431,12702431,2021-07-04 09:52:23.735916+00:00,x,y,2021-07-25 13:00:00+00:00,2021-07-25 15:00:00+00:00,alpha,True,35.0,1,a-9,12702431,22445.0
16152559,16152559,2021-07-27 12:28:04.319727+00:00,x,y,2021-08-06 17:00:00+00:00,2021-08-06 18:59:00+00:00,gamma,True,20.0,1,c-6,16152559,8525.0
15511076,15511076,2021-07-23 03:55:05.283658+00:00,x,y,2021-08-04 13:00:00+00:00,2021-08-04 15:00:00+00:00,alpha,True,15.0,1,a-9,15511076,9045.0
9586238,9586238,2021-06-12 17:37:55.791301+00:00,x,y,2021-06-15 17:00:00+00:00,2021-06-15 18:59:00+00:00,gamma,True,20.0,2,c-6,9586238,7900.0
12605591,12605591,2021-07-03 18:58:10.229566+00:00,x,y,2021-07-17 09:45:00+00:00,2021-07-17 11:45:00+00:00,gamma,True,20.0,2,c-2,12605591,12300.0
13855047,13855047,2021-07-10 19:06:23.402936+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,True,35.0,1,a-23,13855047,12645.0
5095368,5095368,2021-04-21 06:52:53.309154+00:00,x,y,2021-05-18 17:00:00+00:00,2021-05-18 18:59:00+00:00,gamma,True,20.0,1,c-6,5095368,8145.0
400178,400178,2021-01-12 07:29:21.942012+00:00,x,y,2021-03-15 14:00:00+00:00,2021-03-15 15:55:00+00:00,beta,False,20.0,0,b-9,400178,8686.0
20847136,20847136,2021-08-24 22:09:12.606344+00:00,x,y,2021-09-05 13:00:00+00:00,2021-09-05 15:00:00+00:00,alpha,True,15.0,1,a-9,20847136,9045.0
17790754,17790754,2021-08-08 16:50:36.568319+00:00,x,y,2021-08-12 16:00:00+00:00,2021-08-12 18:00:00+00:00,alpha,True,15.0,1,a-23,17790754,6810.0
9965161,9965161,2021-06-15 10:15:38.795619+00:00,x,y,2021-07-09 05:00:00+00:00,2021-07-09 07:00:00+00:00,alpha,True,35.0,1,a-1,9965161,7124.0
4639488,4639488,2021-04-16 05:53:37.462885+00:00,x,y,2021-05-11 13:30:00+00:00,2021-05-11 15:30:00+00:00,alpha,True,15.0,1,a-5,4639488,7796.0
15567909,15567909,2021-07-23 11:06:03.971960+00:00,x,y,2021-08-03 10:00:00+00:00,2021-08-03 12:00:00+00:00,alpha,True,15.0,1,a-7,15567909,9045.0
490329,490329,2021-01-14 19:17:10.799030+00:00,x,y,2021-01-15 14:00:00+00:00,2021-01-15 15:55:00+00:00,beta,False,40.0,0,b-9,490329,13086.0
17861775,17861775,2021-08-09 03:58:20.526224+00:00,x,y,2021-08-11 07:00:00+00:00,2021-08-11 09:00:00+00:00,alpha,True,15.0,1,a-5,17861775,6810.0
5328534,5328534,2021-04-23 09:59:20.112525+00:00,x,y,2021-06-10 17:00:00+00:00,2021-06-10 18:59:00+00:00,gamma,True,20.0,1,c-6,5328534,8650.0
13902875,13902875,2021-07-11 06:41:40.660837+00:00,x,y,2021-07-14 14:00:00+00:00,2021-07-14 16:00:00+00:00,gamma,True,20.0,1,c-4,13902875,15075.0
3207319,3207319,2021-03-13 19:07:49.300883+00:00,x,y,2021-03-15 17:00:00+00:00,2021-03-15 18:59:00+00:00,gamma,True,20.0,2,c-6,3207319,11660.0
7203596,7203596,2021-05-19 13:52:29.749537+00:00,x,y,2021-05-25 11:00:00+00:00,2021-05-25 13:00:00+00:00,gamma,True,20.0,1,c-4,7203596,8025.0
7211034,7211034,2021-05-19 15:10:58.481094+00:00,x,y,2021-05-27 10:00:00+00:00,2021-05-27 12:00:00+00:00,alpha,True,15.0,1,a-9,7211034,7520.0
19668952,19668952,2021-08-17 17:16:18.696297+00:00,x,y,2021-08-20 17:40:00+00:00,2021-08-20 19:40:00+00:00,alpha,True,15.0,1,a-23,19668952,14945.0
10692979,10692979,2021-06-21 13:18:11.599212+00:00,x,y,2021-08-10 09:45:00+00:00,2021-08-10 11:45:00+00:00,gamma,True,20.0,1,c-2,10692979,6620.0
17204202,17204202,2021-08-05 09:14:16.285662+00:00,x,y,2021-09-24 10:00:00+00:00,2021-09-24 12:00:00+00:00,gamma,True,20.0,1,c-2,17204202,12560.0
15507296,15507296,2021-07-23 03:04:40.713379+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,35.0,1,a-23,15507296,22445.0
13482398,13482398,2021-07-08 11:40:54.871489+00:00,x,y,2021-07-30 07:00:00+00:00,2021-07-30 09:00:00+00:00,alpha,True,15.0,1,a-5,13482398,9045.0
11099151,11099151,2021-06-24 16:25:50.255761+00:00,x,y,2021-07-17 04:00:00+00:00,2021-07-17 06:00:00+00:00,alpha,True,35.0,1,a-1,11099151,11072.0
4234133,4234133,2021-04-04 05:41:59.624964+00:00,x,y,2021-04-08 05:00:00+00:00,2021-04-08 06:55:00+00:00,beta,True,20.0,0,b-1,4234133,8998.0
2967543,2967543,2021-03-10 12:53:30.322986+00:00,x,y,2021-03-18 05:00:00+00:00,2021-03-18 07:00:00+00:00,gamma,True,20.0,1,c-2,2967543,7390.0
4766045,4766045,2021-04-18 19:09:32.919377+00:00,x,y,2021-04-19 05:00:00+00:00,2021-04-19 07:00:00+00:00,alpha,True,35.0,1,a-1,4766045,5495.0
507456,507456,2021-01-15 10:34:41.324720+00:00,x,y,2021-01-27 13:00:00+00:00,2021-01-27 15:00:00+00:00,alpha,True,20.0,1,a-5,507456,10227.0
5597010,5597010,2021-04-26 14:41:32.432427+00:00,x,y,2021-04-29 05:00:00+00:00,2021-04-29 06:55:00+00:00,beta,True,20.0,0,b-1,5597010,6765.0
13835963,13835963,2021-07-10 17:03:53.261952+00:00,x,y,2021-07-30 13:00:00+00:00,2021-07-30 15:00:00+00:00,alpha,True,15.0,1,a-9,13835963,11245.0
14949600,14949600,2021-07-18 10:45:50.852998+00:00,x,y,2021-08-04 04:00:00+00:00,2021-08-04 06:00:00+00:00,alpha,True,15.0,1,a-1,14949600,9045.0
13484074,13484074,2021-07-08 11:50:35.431005+00:00,x,y,2021-07-26 17:00:00+00:00,2021-07-26 18:59:00+00:00,gamma,True,20.0,1,c-6,13484074,11545.0
831421,831421,2021-01-24 16:48:41.620083+00:00,x,y,2021-02-09 05:00:00+00:00,2021-02-09 07:00:00+00:00,gamma,True,0.0,0,c-2,831421,7900.0
19245717,19245717,2021-08-15 12:00:51.976877+00:00,x,y,2021-08-31 14:00:00+00:00,2021-08-31 15:55:00+00:00,beta,True,20.0,0,b-9,19245717,6570.0
1463929,1463929,2021-02-09 14:26:15.365796+00:00,x,y,2021-02-28 16:00:00+00:00,2021-02-28 18:10:00+00:00,alpha,True,20.0,1,a-7,1463929,9799.0
6858315,6858315,2021-05-15 15:15:56.664103+00:00,x,y,2021-05-21 17:00:00+00:00,2021-05-21 18:59:00+00:00,gamma,True,20.0,1,c-6,6858315,7390.0
14270324,14270324,2021-07-13 13:45:25.856727+00:00,x,y,2021-07-15 14:00:00+00:00,2021-07-15 16:00:00+00:00,gamma,True,20.0,1,c-4,14270324,17345.0
16614958,16614958,2021-07-31 07:28:11.958347+00:00,x,y,2021-08-28 14:00:00+00:00,2021-08-28 16:00:00+00:00,gamma,True,20.0,1,c-4,16614958,8525.0
9818844,9818844,2021-06-14 09:31:42.112564+00:00,x,y,2021-07-25 09:45:00+00:00,2021-07-25 11:45:00+00:00,gamma,True,20.0,1,c-2,9818844,6900.0
21012536,21012536,2021-08-26 04:36:10.558522+00:00,x,y,2021-08-30 17:00:00+00:00,2021-08-30 18:59:00+00:00,gamma,True,20.0,2,c-6,21012536,9750.0
381455,381455,2021-01-11 15:24:36.915603+00:00,x,y,2021-01-27 05:15:00+00:00,2021-01-27 07:25:00+00:00,alpha,True,0.0,0,a-1,381455,8739.0
15613998,15613998,2021-07-23 16:35:14.513834+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,15.0,1,a-23,15613998,21865.0
3756086,3756086,2021-03-24 07:27:43.303784+00:00,x,y,2021-03-26 17:00:00+00:00,2021-03-26 18:59:00+00:00,gamma,True,20.0,1,c-6,3756086,9800.0
14329109,14329109,2021-07-13 21:26:38.021011+00:00,x,y,2021-07-14 14:00:00+00:00,2021-07-14 16:00:00+00:00,gamma,True,20.0,2,c-4,14329109,18090.0
5973945,5973945,2021-05-01 22:10:00.675269+00:00,x,y,2021-05-15 11:00:00+00:00,2021-05-15 12:55:00+00:00,beta,True,40.0,0,b-69,5973945,9695.0
2025319,2025319,2021-02-22 14:50:35.768159+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 15:55:00+00:00,beta,True,20.0,0,b-9,2025319,11504.0
2615823,2615823,2021-03-04 17:26:31.711695+00:00,x,y,2021-04-08 05:00:00+00:00,2021-04-08 06:55:00+00:00,beta,True,20.0,0,b-1,2615823,11410.0
17102913,17102913,2021-08-04 13:17:26.980337+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,alpha,True,15.0,1,a-7,17102913,6810.0
12268647,12268647,2021-07-02 05:46:24.010766+00:00,x,y,2021-07-27 14:00:00+00:00,2021-07-27 16:00:00+00:00,gamma,True,20.0,2,c-4,12268647,13050.0
20258624,20258624,2021-08-21 03:54:05.277114+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,gamma,True,20.0,1,c-2,20258624,7500.0
3800042,3800042,2021-03-25 05:00:37.006204+00:00,x,y,2021-03-27 17:00:00+00:00,2021-03-27 18:59:00+00:00,gamma,True,20.0,2,c-6,3800042,10800.0
7049537,7049537,2021-05-17 16:57:43.268492+00:00,x,y,2021-05-22 11:00:00+00:00,2021-05-22 13:00:00+00:00,gamma,True,20.0,1,c-4,7049537,7390.0
11908102,11908102,2021-06-30 03:17:42.391412+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 15:55:00+00:00,beta,True,40.0,0,b-9,11908102,8055.0
6694580,6694580,2021-05-12 17:23:41.457878+00:00,x,y,2021-05-21 17:00:00+00:00,2021-05-21 18:59:00+00:00,gamma,True,20.0,2,c-6,6694580,8390.0
1656526,1656526,2021-02-14 07:17:29.166925+00:00,x,y,2021-02-25 16:00:00+00:00,2021-02-25 18:10:00+00:00,alpha,True,35.0,1,a-7,1656526,12500.0
6993823,6993823,2021-05-17 06:43:09.768279+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,True,15.0,1,a-9,6993823,5901.0
1288359,1288359,2021-02-05 00:28:41.978468+00:00,x,y,2021-02-06 16:00:00+00:00,2021-02-06 18:10:00+00:00,alpha,True,0.0,0,a-7,1288359,8739.0
7835939,7835939,2021-05-26 22:23:39.903545+00:00,x,y,2021-06-07 17:00:00+00:00,2021-06-07 18:59:00+00:00,gamma,True,20.0,2,c-6,7835939,11425.0
10803172,10803172,2021-06-22 10:48:29.273577+00:00,x,y,2021-07-11 14:00:00+00:00,2021-07-11 16:00:00+00:00,gamma,True,20.0,2,c-4,10803172,8500.0
14844075,14844075,2021-07-17 13:24:54.390010+00:00,x,y,2021-07-31 11:00:00+00:00,2021-07-31 12:55:00+00:00,beta,True,40.0,0,b-69,14844075,12990.0
18982014,18982014,2021-08-13 23:47:49.286524+00:00,x,y,2021-08-17 05:30:00+00:00,2021-08-17 07:30:00+00:00,gamma,True,20.0,1,c-2,18982014,6870.0
17044846,17044846,2021-08-04 03:57:44.672874+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,alpha,True,20.0,1,a-7,17044846,8381.0
14277017,14277017,2021-07-13 14:32:55.067442+00:00,x,y,2021-07-14 07:00:00+00:00,2021-07-14 09:00:00+00:00,alpha,True,35.0,1,a-5,14277017,12645.0
5641796,5641796,2021-04-27 05:39:52.727235+00:00,x,y,2021-05-10 05:00:00+00:00,2021-05-10 07:00:00+00:00,alpha,True,35.0,1,a-1,5641796,8290.0
10514725,10514725,2021-06-20 03:59:50.439812+00:00,x,y,2021-06-21 13:00:00+00:00,2021-06-21 15:00:00+00:00,alpha,True,35.0,1,a-9,10514725,7900.0
330132,330132,2021-01-10 05:49:16.166424+00:00,x,y,2021-01-11 16:00:00+00:00,2021-01-11 18:10:00+00:00,alpha,True,0.0,0,a-7,330132,8739.0
12664765,12664765,2021-07-04 06:33:59.162215+00:00,x,y,2021-07-18 07:00:00+00:00,2021-07-18 09:00:00+00:00,alpha,True,35.0,1,a-5,12664765,12645.0
9106695,9106695,2021-06-08 13:46:03.072241+00:00,x,y,2021-06-14 13:00:00+00:00,2021-06-14 15:00:00+00:00,alpha,True,15.0,1,a-9,9106695,9707.0
4633735,4633735,2021-04-15 22:57:19.732863+00:00,x,y,2021-04-16 14:00:00+00:00,2021-04-16 15:55:00+00:00,beta,True,40.0,0,b-9,4633735,8193.0
3191496,3191496,2021-03-13 14:15:47.299723+00:00,x,y,2021-03-25 05:00:00+00:00,2021-03-25 07:00:00+00:00,gamma,True,20.0,1,c-2,3191496,9800.0
21365457,21365457,2021-08-28 16:07:39.116967+00:00,x,y,2021-09-01 10:00:00+00:00,2021-09-01 12:00:00+00:00,alpha,True,20.0,1,a-7,21365457,10545.0
21210506,21210506,2021-08-27 12:36:29.326954+00:00,x,y,2021-09-01 04:40:00+00:00,2021-09-01 06:40:00+00:00,omega,True,20.0,1,d-1,21210506,6870.0
8122717,8122717,2021-05-30 11:34:42.937925+00:00,x,y,2021-05-31 13:00:00+00:00,2021-05-31 15:00:00+00:00,alpha,True,15.0,1,a-5,8122717,11807.0
6207864,6207864,2021-05-05 08:41:04.972652+00:00,x,y,2021-05-12 14:00:00+00:00,2021-05-12 15:55:00+00:00,beta,True,20.0,0,b-9,6207864,7424.0
8439892,8439892,2021-06-02 04:24:33.628609+00:00,x,y,2021-06-05 13:01:00+00:00,2021-06-05 15:00:00+00:00,alpha,True,15.0,1,a-9,8439892,9403.0
10058587,10058587,2021-06-16 06:04:11.045440+00:00,x,y,2021-06-17 16:00:00+00:00,2021-06-17 18:00:00+00:00,alpha,True,35.0,1,a-23,10058587,11072.0
4576837,4576837,2021-04-13 21:55:46.142436+00:00,x,y,2021-04-16 05:00:00+00:00,2021-04-16 06:55:00+00:00,beta,True,20.0,0,b-1,4576837,7873.0
10595377,10595377,2021-06-20 16:50:48.299231+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,35.0,1,a-5,10595377,11072.0
13275501,13275501,2021-07-07 08:26:54.812911+00:00,x,y,2021-07-31 13:00:00+00:00,2021-07-31 15:00:00+00:00,alpha,True,15.0,1,a-9,13275501,11245.0
6443425,6443425,2021-05-08 21:04:10.220743+00:00,x,y,2021-05-22 11:00:00+00:00,2021-05-22 12:55:00+00:00,beta,True,20.0,0,b-69,6443425,6755.0
21438119,21438119,2021-08-29 08:45:42.016044+00:00,x,y,2021-08-31 13:00:00+00:00,2021-08-31 15:00:00+00:00,alpha,True,15.0,1,a-9,21438119,11245.0
14807009,14807009,2021-07-17 08:34:53.865701+00:00,x,y,2021-07-17 14:00:00+00:00,2021-07-17 15:55:00+00:00,beta,True,40.0,0,b-9,14807009,9160.0
3751987,3751987,2021-03-24 06:01:06.315300+00:00,x,y,2021-04-01 17:00:00+00:00,2021-04-01 18:59:00+00:00,gamma,True,20.0,1,c-6,3751987,9800.0
3859840,3859840,2021-03-26 08:32:57.510175+00:00,x,y,2021-03-29 11:00:00+00:00,2021-03-29 13:00:00+00:00,gamma,True,20.0,2,c-4,3859840,10800.0
10139969,10139969,2021-06-16 18:47:51.283402+00:00,x,y,2021-07-02 13:00:00+00:00,2021-07-02 15:00:00+00:00,alpha,True,35.0,1,a-9,10139969,20522.0
9005209,9005209,2021-06-07 14:24:26.917538+00:00,x,y,2021-06-19 17:00:00+00:00,2021-06-19 18:59:00+00:00,gamma,True,20.0,2,c-6,9005209,11900.0
9515357,9515357,2021-06-12 09:09:46.044007+00:00,x,y,2021-06-21 17:00:00+00:00,2021-06-21 18:59:00+00:00,gamma,True,20.0,1,c-6,9515357,6900.0
11544104,11544104,2021-06-27 19:14:08.816677+00:00,x,y,2021-08-23 17:00:00+00:00,2021-08-23 18:59:00+00:00,gamma,True,20.0,1,c-6,11544104,7765.0
18360446,18360446,2021-08-11 02:48:20.780766+00:00,x,y,2021-08-14 10:00:00+00:00,2021-08-14 12:00:00+00:00,gamma,True,20.0,2,c-2,18360446,8765.0
13983833,13983833,2021-07-11 15:21:28.380153+00:00,x,y,2021-08-01 09:45:00+00:00,2021-08-01 11:45:00+00:00,gamma,True,20.0,2,c-2,13983833,18090.0
4047076,4047076,2021-03-30 09:24:47.743261+00:00,x,y,2021-04-01 05:00:00+00:00,2021-04-01 06:55:00+00:00,beta,True,20.0,0,b-1,4047076,8936.0
12236375,12236375,2021-07-01 20:49:58.803135+00:00,x,y,2021-07-05 16:00:00+00:00,2021-07-05 18:00:00+00:00,alpha,True,35.0,1,a-23,12236375,12645.0
20860650,20860650,2021-08-25 03:50:32.537063+00:00,x,y,2021-08-25 07:00:00+00:00,2021-08-25 09:00:00+00:00,alpha,True,15.0,1,a-5,20860650,18945.0
18856032,18856032,2021-08-13 10:26:36.328240+00:00,x,y,2021-09-15 10:00:00+00:00,2021-09-15 12:00:00+00:00,gamma,True,20.0,1,c-2,18856032,6870.0
19711689,19711689,2021-08-17 22:05:10.230857+00:00,x,y,2021-08-31 13:00:00+00:00,2021-08-31 15:00:00+00:00,alpha,True,15.0,1,a-9,19711689,7524.0
10902634,10902634,2021-06-23 07:09:35.977743+00:00,x,y,2021-07-23 09:45:00+00:00,2021-07-23 11:45:00+00:00,gamma,True,20.0,2,c-2,10902634,8500.0
9376799,9376799,2021-06-11 07:06:44.449808+00:00,x,y,2021-06-12 04:00:00+00:00,2021-06-12 06:00:00+00:00,alpha,True,15.0,1,a-1,9376799,10558.0
2131883,2131883,2021-02-25 06:48:00.589161+00:00,x,y,2021-02-25 13:00:00+00:00,2021-02-25 15:00:00+00:00,alpha,True,35.0,1,a-5,2131883,12500.0
3951538,3951538,2021-03-28 05:24:03.266059+00:00,x,y,2021-04-15 13:30:00+00:00,2021-04-15 15:30:00+00:00,alpha,True,15.0,1,a-5,3951538,9798.0
15200990,15200990,2021-07-20 10:47:11.313793+00:00,x,y,2021-09-05 10:00:00+00:00,2021-09-05 12:00:00+00:00,gamma,True,20.0,1,c-2,15200990,12560.0
13210738,13210738,2021-07-06 20:17:34.128863+00:00,x,y,2021-08-01 17:00:00+00:00,2021-08-01 18:59:00+00:00,gamma,True,20.0,1,c-6,13210738,10900.0
7694583,7694583,2021-05-25 02:20:11.821048+00:00,x,y,2021-07-27 11:00:00+00:00,2021-07-27 13:00:00+00:00,gamma,True,20.0,1,c-4,7694583,10425.0
16254073,16254073,2021-07-28 07:41:20.818246+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,alpha,True,15.0,1,a-7,16254073,9045.0
19510738,19510738,2021-08-16 20:17:01.988258+00:00,x,y,2021-08-21 17:00:00+00:00,2021-08-21 18:59:00+00:00,gamma,True,20.0,2,c-6,19510738,19105.0
8639315,8639315,2021-06-03 19:51:26.058124+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 06:55:00+00:00,beta,True,20.0,0,b-1,8639315,10067.0
3815230,3815230,2021-03-25 10:35:32.795664+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 06:55:00+00:00,beta,True,20.0,0,b-1,3815230,8978.0
8524432,8524432,2021-06-02 18:20:15.929214+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 15:55:00+00:00,beta,True,20.0,0,b-9,8524432,10036.0
3739324,3739324,2021-03-23 18:58:06.650477+00:00,x,y,2021-03-28 05:00:00+00:00,2021-03-28 07:00:00+00:00,gamma,True,20.0,1,c-2,3739324,9800.0
7578304,7578304,2021-05-23 15:34:46.025025+00:00,x,y,2021-05-31 10:00:00+00:00,2021-05-31 12:00:00+00:00,alpha,True,15.0,1,a-9,7578304,7520.0
3729490,3729490,2021-03-23 15:04:23.330374+00:00,x,y,2021-03-29 15:30:00+00:00,2021-03-29 17:30:00+00:00,alpha,True,35.0,1,a-7,3729490,10799.0
18319736,18319736,2021-08-10 20:46:07.417914+00:00,x,y,2021-08-14 04:00:00+00:00,2021-08-14 06:00:00+00:00,alpha,True,20.0,1,a-1,18319736,7524.0
548418,548418,2021-01-16 15:14:44.476039+00:00,x,y,2021-01-24 16:00:00+00:00,2021-01-24 18:10:00+00:00,alpha,True,20.0,1,a-7,548418,10227.0
20847053,20847053,2021-08-24 22:08:41.467312+00:00,x,y,2021-09-09 16:00:00+00:00,2021-09-09 18:00:00+00:00,alpha,True,15.0,1,a-23,20847053,6810.0
16656170,16656170,2021-07-31 14:02:45.112504+00:00,x,y,2021-08-01 07:00:00+00:00,2021-08-01 09:00:00+00:00,alpha,True,15.0,1,a-5,16656170,11245.0
12741640,12741640,2021-07-04 13:24:04.673920+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 16:00:00+00:00,gamma,True,20.0,2,c-4,12741640,11285.0
14816033,14816033,2021-07-17 09:37:33.032016+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,1,c-6,14816033,10285.0
6365286,6365286,2021-05-07 16:24:22.584146+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,alpha,True,15.0,1,a-1,6365286,7397.0
12488084,12488084,2021-07-03 07:57:13.352103+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,True,20.0,2,c-2,12488084,9270.0
